20002 70000
6519 17342 -6759
20001 6520 0
6520 18075 -3646
6520 15417 -2124
20001 6521 0
6521 11947 -6829
6521 12536 -3873
6521 19128 -8274
6521 16223 -5156
6521 18635 -1497
6521 13644 -476
20001 6522 0
6522 17049 -2491
6522 18024 -5497
6522 18091 -5690
6522 16981 -525
6522 19007 -3613
6522 10877 -9444
20001 6523 0
6523 15623 -1081
6523 18950 -6072
6523 19314 -3675
6523 12494 -9966
6523 15702 -8714
6523 13411 -2038
20001 6524 0
6524 15996 -6081
6524 14167 -2295
6524 12250 -3274
6524 12552 -8942
20001 6525 0
6525 19232 -4477
6525 15519 -628
6525 17306 -3093
6525 11330 -8615
6525 16540 -1743
6525 10394 -4636
6525 15363 -2616
6525 11204 -8240
6525 16966 -3938
6525 13536 -6231
20001 6526 0
6526 12712 -554
6526 14227 -3398
6526 17423 -1457
6526 10581 -8198
6526 11561 -3466
20001 6527 0
6527 13660 -3280
6527 13771 -3061
6527 17662 -2469
6527 19877 -6597
6527 16006 -6900
20001 6528 0
6528 14733 -6196
6528 12187 -8267
6528 15589 -8070
6528 10102 -5488
6528 11079 -5114
6528 12128 -4450
20001 6529 0
6529 12788 -4198
6529 11811 -9122
6529 19593 -7478
6529 17979 -3630
20001 6530 0
6530 19604 -7160
6530 19403 -1718
6530 19810 -9322
20001 6531 0
6531 18575 -2080
6531 15840 -2830
6531 14601 -5745
20001 6532 0
6532 11745 -5240
6532 15456 -42
6532 15048 -6165
6532 11677 -3772
20001 6533 0
6533 16997 -9161
6533 19652 -1983
6533 18375 -9103
6533 17302 -1009
6533 17864 -7467
6533 13748 -9362
20001 6534 0
6534 11630 -8117
6534 15263 -4296
6534 19911 -272
6534 12249 -2938
6534 19899 -2527
20001 6535 0
6535 13572 -7462
6535 16908 -2692
6535 15021 -6166
6535 14310 -8759
6535 11028 -9148
6535 19425 -5617
20001 6536 0
6536 14650 -8849
6536 12979 -7125
6536 15790 -1914
6536 19035 -7045
20001 6537 0
6537 13360 -530
6537 12502 -5559
6537 10651 -6104
6537 18695 -7480
6537 10831 -590
6537 12219 -8799
6537 10302 -2654
20001 6538 0
6538 16123 -135
6538 13637 -6919
6538 15817 -8710
6538 13812 -7601
6538 11327 -7153
6538 10047 -8859
6538 16766 -3383
6538 14950 -1078
20001 6539 0
6539 11317 -5682
6539 17682 -5908
6539 17255 -2077
6539 17997 -6300
6539 18556 -5364
6539 12643 -3216
6539 18692 -3083
6539 15966 -8365
6539 10406 -6924
20001 6540 0
6540 18890 -5070
6540 17265 -5446
6540 19228 -801
6540 11413 -6829
6540 16754 -8847
6540 11479 -5366
6540 13702 -3296
6540 17761 -6008
6540 10580 -6157
6540 18607 -4122
6540 17291 -9644
20001 6541 0
6541 18349 -9155
6541 19741 -1771
6541 19176 -7435
20001 6542 0
6542 18763 -1199
6542 18090 -3869
6542 14594 -891
20001 6543 0
6543 15478 -8696
6543 12182 -8436
6543 18142 -7765
6543 14497 -647
20001 6544 0
6544 10042 -6435
6544 10845 -24
6544 10060 -4207
6544 14981 -985
6544 12350 -2197
6544 17819 -4550
6544 11801 -2326
6544 15203 -6286
20001 6545 0
6545 14354 -8220
6545 16760 -7616
6545 13702 -1463
20001 6546 0
6546 19308 -2995
6546 12352 -9188
6546 12179 -648
6546 12484 -9627
6546 18515 -5600
20001 6547 0
6547 11150 -1178
6547 17999 -8026
20001 6548 0
6548 12469 -1708
6548 18006 -8376
6548 14565 -6188
6548 10723 -1814
6548 16423 -8635
20001 6549 0
6549 13516 -5020
6549 11248 -1784
6549 13618 -2021
6549 20000 -5809
6549 11365 -9845
20001 6550 0
6550 18159 -7045
6550 19432 -906
6550 18793 -397
6550 15073 -7996
20001 6551 0
6551 10584 -3598
6551 15943 -9612
6551 16196 -9362
6551 11163 -8916
6551 15948 -7308
6551 19568 -5628
6551 13467 -4255
6551 12635 -9571
20001 6552 0
6552 16507 -8288
6552 13943 -561
6552 12998 -5369
6552 17400 -8547
6552 13528 -2033
6552 17149 -9991
6552 17182 -6693
20001 6553 0
6553 14932 -7867
6553 15209 -3553
6553 12559 -433
6553 10853 -9706
6553 13687 -8577
6553 17623 -4893
6553 14768 -3910
6553 18176 -845
6553 17989 -2434
20001 6554 0
6554 18245 -3177
6554 10119 -604
6554 15418 -5958
6554 17889 -8987
6554 12585 -7061
6554 18186 -2325
6554 17512 -3619
6554 19004 -9246
6554 19536 -918
6554 10051 -4661
20001 6555 0
6555 10188 -16
6555 14796 -1835
6555 17089 -6904
6555 19408 -933
6555 14322 -2403
20001 6556 0
6556 17922 -2881
6556 10823 -5247
6556 15422 -8360
6556 18685 -4409
20001 6557 0
6557 18643 -9148
6557 16956 -1610
6557 13194 -8917
6557 12002 -3204
6557 11325 -7118
6557 18069 -7169
6557 15558 -246
20001 6558 0
6558 13529 -3944
6558 16644 -6090
6558 12473 -8668
6558 17338 -6843
6558 13789 -1405
6558 13300 -1573
6558 15238 -2147
6558 12929 -1848
20001 6559 0
6559 13110 -7188
6559 10819 -9793
20001 6560 0
6560 16212 -4672
6560 19823 -3067
6560 16510 -961
6560 18594 -123
6560 10111 -2317
6560 14449 -4291
20001 6561 0
6561 18437 -7280
6561 16307 -1408
6561 10489 -81
6561 18945 -8676
6561 19417 -5962
6561 13665 -1497
6561 19471 -358
20001 6562 0
6562 14485 -9001
6562 15857 -1656
6562 18075 -7644
6562 17131 -9512
6562 15636 -6193
20001 6563 0
6563 17982 -8355
6563 16034 -5514
6563 12709 -2834
6563 19600 -247
6563 18349 -7181
20001 6564 0
6564 11653 -1077
6564 17025 -6277
6564 17144 -7743
6564 18558 -6865
6564 16873 -6713
6564 14667 -6232
6564 12622 -9417
6564 14348 -7582
6564 12916 -1693
20001 6565 0
6565 10742 -6641
6565 17512 -9055
6565 13090 -6705
6565 12709 -3961
6565 14772 -3450
6565 12617 -9996
20001 6566 0
6566 19025 -298
6566 18464 -5700
6566 16012 -7988
6566 19626 -1310
6566 17811 -7338
20001 6567 0
6567 17195 -4156
6567 15024 -3174
20001 6568 0
6568 18380 -2473
6568 13026 -26
6568 15822 -5640
6568 16839 -9087
6568 12949 -7629
6568 17906 -6032
20001 6569 0
6569 19953 -5158
6569 12006 -539
6569 18096 -7045
20001 6570 0
6570 17530 -3855
6570 13469 -9825
6570 11715 -184
20001 6571 0
6571 18930 -1886
6571 10650 -8176
6571 11235 -4471
6571 19583 -6877
6571 19981 -9494
6571 10003 -7640
6571 15969 -1084
6571 16479 -3851
20001 6572 0
6572 15422 -2164
6572 11862 -2844
6572 13541 -9082
6572 10566 -2670
20001 6573 0
6573 15489 -3791
6573 16602 -2750
6573 11708 -975
6573 13335 -9713
20001 6574 0
6574 12742 -8216
6574 17372 -8460
6574 11194 -5215
6574 15383 -5482
6574 19177 -4124
6574 16266 -4278
6574 12714 -9118
6574 12570 -8261
20001 6575 0
6575 16599 -2695
6575 10263 -9766
6575 17392 -64
6575 14572 -4428
6575 19581 -4716
6575 18935 -9044
6575 16920 -9495
6575 13445 -3044
6575 15169 -2117
20001 6576 0
6576 13564 -1596
6576 15231 -1409
6576 18870 -2546
6576 19748 -1094
20001 6577 0
6577 15562 -3153
6577 15425 -3517
6577 11972 -8621
6577 15784 -1656
6577 13884 -8519
6577 10008 -3083
6577 16871 -502
20001 6578 0
6578 13929 -4301
6578 19646 -6383
6578 17931 -6997
6578 13711 -6628
6578 15829 -2119
6578 12301 -3460
6578 19146 -6681
20001 6579 0
6579 11470 -8370
6579 13878 -9170
6579 18631 -3771
6579 10585 -7238
6579 12927 -2959
20001 6580 0
6580 12501 -9997
6580 18605 -3835
6580 15167 -6706
20001 6581 0
6581 12388 -1913
6581 19491 -9513
6581 14761 -4259
6581 16758 -8717
6581 13798 -1001
6581 17942 -6142
20001 6582 0
6582 15657 -8736
6582 18151 -3859
6582 16860 -7340
6582 17472 -7969
20001 6583 0
6583 15610 -4683
6583 11119 -7252
6583 19375 -1073
20001 6584 0
6584 17708 -6941
6584 12588 -9353
6584 15328 -1128
20001 6585 0
6585 18917 -3358
6585 19912 -1194
6585 12830 -1885
6585 12465 -3475
20001 6586 0
6586 11835 -4639
6586 15955 -3357
6586 11274 -3227
6586 15943 -5396
6586 10440 -2560
6586 13966 -4141
20001 6587 0
6587 12093 -1834
6587 14578 -2491
6587 17127 -5039
6587 14572 -8209
6587 14561 -6564
6587 17308 -4789
6587 14808 -2307
6587 13942 -6457
6587 10694 -2737
20001 6588 0
6588 16248 -7260
6588 16440 -8548
6588 10360 -6515
6588 12603 -4971
6588 15536 -7142
6588 12190 -4027
20001 6589 0
6589 17999 -2949
6589 10049 -8765
6589 13383 -105
6589 13855 -9741
6589 10901 -5380
20001 6590 0
6590 17885 -9906
6590 18837 -9589
6590 12457 -6197
6590 12641 -6137
6590 13488 -476
6590 18729 -2862
20001 6591 0
6591 14789 -4048
6591 10762 -1971
6591 16043 -334
20001 6592 0
6592 14957 -4869
6592 15218 -9292
6592 13375 -5549
6592 15383 -6171
6592 14825 -9092
6592 17240 -1771
20001 6593 0
6593 18132 -324
6593 12731 -6163
6593 11525 -4275
6593 12775 -9241
20001 6594 0
6594 14692 -8991
6594 18776 -3813
6594 16432 -5537
20001 6595 0
6595 15897 -9347
6595 17405 -2142
20001 6596 0
6596 17615 -1526
6596 11644 -5284
6596 13876 -1180
6596 12701 -1817
6596 18345 -2486
20001 6597 0
6597 13483 -4859
6597 11030 -2589
6597 10390 -2676
20001 6598 0
6598 15189 -5290
6598 16107 -3864
6598 13078 -9199
6598 17873 -7371
6598 10562 -9219
6598 14241 -421
20001 6599 0
6599 10639 -9804
6599 10214 -231
6599 11039 -4531
6599 13664 -9066
6599 13832 -5178
6599 13751 -570
20001 6600 0
6600 11342 -5124
6600 10601 -1819
6600 18224 -5432
6600 11176 -8501
6600 15487 -2198
6600 13659 -298
6600 14917 -9741
6600 17774 -6811
6600 15027 -440
20001 6601 0
6601 11934 -996
6601 10556 -4767
6601 13653 -8695
6601 11783 -8616
20001 6602 0
6602 19938 -6385
6602 16105 -4649
6602 10403 -5503
20001 6603 0
6603 16164 -8220
6603 19520 -2159
6603 15714 -2771
6603 12386 -1594
6603 13166 -7067
20001 6604 0
6604 15857 -3378
6604 19403 -7468
6604 18071 -8140
6604 17476 -7653
6604 12389 -1689
6604 15683 -8734
6604 12814 -6101
20001 6605 0
6605 14479 -6682
6605 10025 -81
6605 10831 -7816
6605 15937 -5536
6605 17109 -1009
6605 14568 -2034
6605 11135 -2571
20001 6606 0
6606 17997 -3785
6606 17175 -8852
6606 10610 -8519
6606 17796 -8695
6606 14627 -6622
6606 11052 -3721
20001 6607 0
6607 18150 -3471
6607 13495 -4175
6607 13552 -7404
20001 6608 0
6608 16566 -971
6608 17024 -2927
6608 18247 -8301
6608 13668 -3320
6608 13022 -5862
6608 13545 -8211
20001 6609 0
6609 12581 -7846
6609 12763 -8362
6609 17387 -2048
6609 16980 -7122
6609 18945 -6566
6609 18769 -3180
6609 18445 -532
6609 16427 -6331
20001 6610 0
6610 19498 -858
6610 11343 -3678
6610 18335 -6192
6610 18977 -2115
6610 17805 -4888
6610 12722 -5837
6610 19506 -7570
6610 19233 -3234
6610 13956 -4909
6610 15831 -764
20001 6611 0
6611 19758 -6998
6611 15368 -8212
6611 14398 -5734
6611 12580 -8422
6611 13523 -2773
6611 16406 -6000
20001 6612 0
6612 18111 -1325
6612 13015 -5850
6612 18047 -6982
6612 17873 -7454
6612 16078 -4110
6612 14896 -2094
6612 17332 -4592
6612 19787 -3076
6612 18337 -5116
20001 6613 0
6613 14788 -5898
6613 14557 -702
20001 6614 0
6614 18942 -3344
6614 17005 -8218
6614 16542 -1825
6614 13746 -7780
6614 14031 -7159
6614 14085 -4990
6614 17939 -3033
6614 15073 -4270
6614 16080 -4161
20001 6615 0
6615 12677 -2286
6615 11955 -5191
6615 15945 -8720
6615 17414 -3787
20001 6616 0
6616 17585 -7095
6616 16327 -9761
6616 16690 -443
6616 18904 -9586
6616 11637 -265
6616 11789 -6666
20001 6617 0
6617 17921 -9127
20001 6618 0
6618 11855 -1003
6618 15878 -8531
6618 11734 -2972
20001 6619 0
6619 13184 -2416
6619 13924 -153
6619 15075 -5202
6619 14309 -5159
20001 6620 0
6620 16703 -9503
6620 19495 -6841
6620 13368 -2484
6620 15969 -2624
6620 19617 -2920
6620 18223 -6396
6620 12921 -6264
6620 17528 -2679
6620 18695 -6842
6620 13130 -4884
6620 12189 -7685
6620 11404 -7831
20001 6621 0
6621 14789 -1450
6621 19214 -4717
6621 11915 -6948
6621 15031 -4632
6621 12141 -6383
20001 6622 0
6622 12550 -6918
6622 10096 -4006
6622 16096 -1102
6622 11145 -4340
6622 17300 -5421
6622 18303 -4067
6622 19099 -5062
20001 6623 0
6623 11134 -7419
6623 19255 -7171
6623 13048 -3692
6623 14732 -4639
20001 6624 0
6624 19561 -9101
6624 19443 -936
6624 18179 -9472
6624 11852 -1830
6624 18538 -6493
6624 16047 -5212
6624 13636 -8954
20001 6625 0
6625 17757 -7576
6625 15255 -3733
6625 17467 -4672
6625 14582 -1751
20001 6626 0
6626 19648 -6276
6626 10418 -5984
6626 19434 -6690
20001 6627 0
6627 16419 -6425
6627 11967 -7659
6627 16137 -593
6627 13437 -7771
6627 16551 -4042
20001 6628 0
6628 14849 -3948
6628 15184 -7872
20001 6629 0
6629 17298 -1912
6629 16692 -8115
6629 14910 -5705
6629 14173 -9272
6629 12172 -8876
6629 10965 -6391
20001 6630 0
6630 17523 -1215
6630 17542 -9443
6630 19707 -5125
6630 17584 -6482
6630 16914 -3403
6630 10254 -6391
6630 13846 -3377
6630 13268 -3645
20001 6631 0
6631 16785 -5381
6631 15958 -3648
6631 10599 -8311
6631 11636 -5566
6631 11603 -9314
6631 10908 -5190
6631 17569 -2518
20001 6632 0
6632 15372 -8870
6632 14638 -7937
6632 13669 -1797
6632 12792 -5601
20001 6633 0
6633 10029 -2914
6633 12225 -3702
6633 13968 -7329
6633 17980 -6485
6633 14160 -9606
20001 6634 0
6634 14964 -2327
6634 19864 -1813
6634 11505 -8681
6634 19889 -2753
6634 16302 -9458
6634 15645 -5388
20001 6635 0
6635 14683 -5584
6635 10916 -6365
6635 17049 -8948
6635 18306 -104
6635 10787 -4921
6635 18857 -5167
20001 6636 0
6636 12742 -9034
6636 18961 -2247
6636 18664 -6985
6636 16682 -2384
6636 18566 -3932
6636 14526 -4076
6636 13538 -3272
6636 19535 -3504
20001 6637 0
6637 14152 -9964
6637 11666 -629
6637 14810 -8819
6637 10464 -6688
6637 10199 -8995
6637 18576 -7320
6637 17888 -2589
20001 6638 0
6638 11206 -4946
6638 15516 -778
6638 19736 -8524
6638 10497 -7193
6638 17248 -4836
20001 6639 0
6639 17842 -1848
6639 19328 -3169
6639 15166 -3264
6639 16708 -6514
6639 11202 -1934
6639 16842 -301
20001 6640 0
6640 12052 -1486
6640 13416 -926
6640 13825 -3520
6640 14168 -8778
6640 14858 -8558
6640 14645 -8131
20001 6641 0
6641 11800 -5109
6641 10987 -8599
20001 6642 0
6642 12001 -7008
6642 15332 -698
6642 19946 -5234
6642 11816 -6911
6642 10191 -6629
6642 16122 -7577
20001 6643 0
6643 10041 -4740
6643 18330 -8449
6643 17965 -1543
6643 11260 -4395
6643 18151 -9043
6643 14442 -7499
6643 11569 -8295
6643 11389 -308
20001 6644 0
6644 18754 -3466
6644 11795 -9147
6644 18548 -7563
6644 13677 -3802
6644 14288 -7666
6644 13597 -6968
6644 17903 -5372
6644 10716 -9521
20001 6645 0
6645 16106 -1852
6645 15018 -8118
6645 18765 -4147
6645 17156 -8016
6645 12389 -6864
6645 10536 -6425
20001 6646 0
6646 10309 -4535
6646 12691 -4225
6646 15790 -942
6646 14665 -6487
20001 6647 0
6647 15703 -7731
6647 16677 -3759
6647 11598 -9541
6647 18505 -8846
6647 18866 -2006
6647 14373 -6295
6647 17113 -4493
20001 6648 0
6648 17160 -3000
20001 6649 0
6649 14483 -8407
6649 13105 -3563
6649 13088 -230
6649 13095 -6649
6649 16990 -6120
6649 13200 -4893
6649 14121 -7166
6649 18165 -3400
6649 16039 -41
6649 11179 -3443
20001 6650 0
6650 11677 -7692
6650 19887 -3599
6650 15435 -4822
6650 10175 -754
6650 12092 -4441
6650 19498 -5688
6650 14512 -7897
20001 6651 0
6651 10369 -1959
6651 15350 -7766
6651 11086 -3295
6651 15709 -8511
20001 6652 0
6652 11374 -3352
6652 17214 -1942
6652 15214 -7688
20001 6653 0
6653 14418 -9777
6653 17633 -7927
6653 18541 -5128
6653 13366 -3838
6653 14829 -4175
6653 15534 -8614
6653 15069 -9907
6653 15749 -1946
20001 6654 0
6654 16274 -583
6654 18321 -1243
6654 11672 -7670
6654 13224 -7847
6654 11176 -4215
6654 15067 -157
20001 6655 0
6655 12722 -109
6655 10791 -4125
6655 14795 -1178
6655 14055 -5826
6655 19475 -7032
6655 17103 -3140
20001 6656 0
6656 10327 -2831
6656 17819 -2403
6656 19902 -8113
6656 18785 -9655
6656 14284 -7842
6656 16653 -3013
20001 6657 0
6657 18522 -1608
6657 18525 -476
6657 12936 -6337
6657 17801 -8447
6657 16395 -1759
20001 6658 0
6658 14810 -9133
6658 10403 -8762
20001 6659 0
6659 16488 -1273
6659 16121 -8817
6659 18149 -7609
6659 16942 -1581
6659 10347 -9586
6659 18151 -8168
6659 19446 -9460
6659 14292 -6741
6659 19450 -833
6659 10509 -2465
6659 17526 -8942
20001 6660 0
6660 15451 -6387
6660 11554 -1602
20001 6661 0
6661 15007 -8328
6661 15603 -5098
6661 14601 -5496
6661 19963 -6723
6661 10004 -4565
6661 11774 -5425
6661 11372 -9211
6661 10774 -9303
6661 12210 -4523
20001 6662 0
6662 16761 -8938
6662 18379 -1365
6662 18608 -6134
6662 10813 -1405
6662 11466 -6361
20001 6663 0
6663 16714 -3889
6663 13061 -9363
6663 10483 -654
6663 17419 -1158
6663 11385 -8917
6663 16902 -5986
20001 6664 0
6664 10155 -9575
6664 15274 -3900
6664 16034 -8312
6664 19574 -2506
6664 10118 -1746
6664 10206 -8068
6664 19017 -7257
6664 17531 -3890
6664 17594 -3640
6664 13693 -896
20001 6665 0
6665 11617 -2640
6665 11047 -8033
6665 16471 -1420
6665 16267 -7082
6665 10850 -771
20001 6666 0
6666 16064 -2474
6666 19089 -6217
6666 16707 -5551
6666 13910 -456
6666 18153 -3492
20001 6667 0
6667 12310 -3475
6667 16568 -7083
6667 10278 -1161
20001 6668 0
6668 11561 -4012
6668 18753 -6181
20001 6669 0
6669 19574 -6751
6669 16866 -6832
6669 19312 -5510
20001 6670 0
6670 15868 -355
6670 14957 -6062
6670 12253 -6388
6670 18925 -4243
6670 15514 -2915
20001 6671 0
6671 16876 -8810
6671 11769 -1353
6671 19841 -8327
6671 15084 -1040
20001 6672 0
6672 10934 -8782
6672 15090 -7368
6672 12509 -165
20001 6673 0
6673 12850 -9700
6673 15955 -3082
6673 15768 -332
6673 14099 -241
6673 10875 -8708
6673 10587 -6560
6673 12324 -4737
6673 11611 -9302
6673 12309 -8763
20001 6674 0
6674 17955 -1967
6674 17005 -6808
6674 16738 -1651
6674 15545 -9407
6674 14256 -4547
6674 19851 -2126
6674 13020 -6307
6674 14477 -3410
6674 15852 -1873
6674 12912 -1428
6674 15605 -6066
20001 6675 0
6675 13838 -6163
6675 19119 -4206
20001 6676 0
6676 15420 -3426
6676 16330 -2487
6676 12159 -2902
6676 10375 -8016
6676 18296 -5758
6676 19429 -9532
6676 18544 -8128
20001 6677 0
6677 16352 -9066
6677 17514 -1031
20001 6678 0
6678 16120 -982
6678 17300 -8530
6678 15782 -10
6678 15529 -523
6678 19428 -769
6678 12779 -3607
6678 15961 -9670
6678 14825 -2625
20001 6679 0
6679 17117 -3312
6679 15522 -5820
6679 16935 -897
6679 17212 -1830
6679 15149 -8799
20001 6680 0
6680 19598 -3763
6680 10092 -2436
6680 10942 -1490
6680 14771 -632
6680 17326 -804
20001 6681 0
6681 15811 -4395
6681 15945 -4949
6681 18134 -7339
6681 11752 -8650
6681 10415 -1345
6681 13718 -8457
20001 6682 0
6682 13173 -883
6682 15226 -8482
6682 17658 -2120
6682 15377 -8439
6682 10614 -4363
6682 16466 -5693
20001 6683 0
6683 10018 -2106
6683 14589 -4316
6683 12425 -7063
20001 6684 0
6684 13139 -8462
6684 16920 -3333
6684 14608 -8350
6684 16963 -7386
6684 16994 -6044
6684 12189 -5830
6684 18109 -1450
6684 12355 -4472
20001 6685 0
6685 13136 -8262
6685 14625 -9357
6685 18945 -8220
20001 6686 0
6686 16151 -8130
6686 14068 -3871
6686 15933 -5804
6686 16653 -8708
20001 6687 0
6687 19918 -5440
6687 15817 -1855
6687 11070 -9629
6687 18175 -4028
6687 18416 -1952
20001 6688 0
6688 10727 -9526
6688 10031 -2211
6688 14718 -8206
6688 17535 -5629
6688 10002 -6290
6688 17604 -4547
20001 6689 0
6689 13634 -5446
6689 13008 -1299
6689 13687 -689
6689 11457 -166
6689 17847 -9305
6689 17057 -9085
20001 6690 0
6690 10946 -1834
6690 14105 -5739
6690 19758 -3501
6690 11588 -8786
20001 6691 0
6691 13479 -3357
6691 16380 -395
6691 11416 -9278
6691 13161 -8288
6691 11634 -9143
20001 6692 0
6692 17682 -999
6692 10572 -6949
6692 15857 -9366
6692 16050 -5915
6692 11681 -5432
20001 6693 0
6693 15902 -395
6693 12484 -7691
6693 18882 -5085
6693 11991 -3662
6693 16413 -51
6693 12067 -579
20001 6694 0
6694 14091 -600
6694 11025 -9283
6694 13974 -895
6694 19194 -1431
20001 6695 0
6695 10763 -8386
6695 18665 -1639
6695 17535 -8445
6695 14267 -5365
6695 15900 -3571
20001 6696 0
6696 14408 -6404
6696 10604 -726
6696 12679 -7630
6696 14577 -4994
6696 12093 -9981
6696 17883 -3281
6696 12831 -7680
6696 13593 -5006
20001 6697 0
6697 10586 -9453
6697 18231 -5982
20001 6698 0
6698 11891 -7862
6698 10853 -4330
6698 14902 -3168
20001 6699 0
6699 18846 -4261
6699 11234 -3511
6699 11666 -5877
6699 15641 -1163
6699 14114 -3888
20001 6700 0
6700 19660 -6438
6700 18264 -6128
6700 19191 -3240
6700 16497 -4768
6700 19589 -5661
6700 19099 -8838
6700 18212 -3451
20001 6701 0
6701 18247 -9943
6701 19386 -8661
6701 15569 -1584
6701 18185 -7696
6701 13759 -5456
6701 13327 -502
20001 6702 0
6702 15447 -9780
6702 17559 -4305
6702 11612 -6377
20001 6703 0
6703 15640 -2691
6703 12165 -5730
6703 15479 -638
6703 19503 -8361
6703 16507 -9642
6703 10349 -5045
20001 6704 0
6704 15183 -226
6704 11168 -2825
6704 11075 -5059
6704 17248 -5103
20001 6705 0
6705 11905 -872
6705 11782 -7285
6705 16307 -1770
6705 18653 -8330
6705 15224 -168
20001 6706 0
6706 18811 -3233
6706 17719 -1807
6706 14349 -6335
6706 19359 -2203
6706 18480 -6008
6706 12980 -8725
6706 18200 -659
20001 6707 0
6707 18163 -5669
6707 16307 -9314
6707 14719 -4340
6707 13620 -3772
6707 16853 -1121
6707 17004 -529
6707 10651 -608
20001 6708 0
6708 17770 -2392
6708 13486 -3635
6708 17819 -6421
6708 12981 -4058
6708 13548 -3225
6708 15751 -7650
20001 6709 0
6709 13226 -666
6709 15445 -9943
6709 16329 -9178
6709 19452 -8915
6709 10701 -3692
6709 17361 -9687
20001 6710 0
6710 10512 -6433
6710 10428 -730
6710 14069 -2502
6710 17770 -9295
6710 14801 -3051
6710 11295 -2261
6710 11079 -3063
20001 6711 0
6711 18325 -229
6711 18318 -7497
6711 14617 -8812
20001 6712 0
6712 17148 -5639
6712 19361 -3888
6712 15960 -8442
6712 12493 -2171
20001 6713 0
6713 17703 -8632
6713 10215 -3378
6713 13053 -678
6713 11412 -761
6713 16383 -2053
6713 14426 -3982
20001 6714 0
6714 17021 -8802
6714 13531 -5221
6714 15673 -8415
6714 14437 -2091
6714 10553 -7421
6714 10023 -9074
6714 11109 -1773
6714 15049 -1608
6714 15705 -6393
6714 12986 -492
6714 13983 -3621
20001 6715 0
6715 15110 -8433
6715 12442 -6589
6715 14433 -8836
6715 11647 -8849
6715 18763 -7320
20001 6716 0
6716 11142 -9486
6716 13903 -6471
6716 13285 -6404
6716 14075 -5384
6716 15804 -7904
6716 13378 -9998
6716 15529 -2786
6716 15906 -2646
6716 10538 -205
20001 6717 0
6717 19917 -6264
6717 14564 -4270
6717 12671 -6796
20001 6718 0
6718 14820 -5805
6718 19957 -1285
6718 14510 -8778
6718 17326 -6894
6718 10153 -7216
6718 14036 -5250
20001 6719 0
6719 14372 -6178
6719 19470 -6383
6719 13968 -5413
6719 17334 -73
6719 12082 -1005
20001 6720 0
6720 15663 -1034
6720 10675 -8948
6720 10651 -5646
6720 13341 -1758
6720 13560 -3227
6720 15600 -1203
6720 10109 -9660
6720 19865 -5641
6720 17457 -2815
20001 6721 0
6721 12047 -2518
6721 19140 -4615
6721 14764 -1562
